lat,lon,name,major,minor,nta,borough,nodes,stages,major_cls,major_lanes,minor_cls,minor_lanes,cycle_s,green_s,cross_m,wait_major_s,wait_minor_s,barnes,lpi,subway_access,poi_200m,peds_cross_major,peds_cross_minor,peds_day,lost_hours_day,rank_lost,rank_wait
40.70823,-73.94164,Meserole Street / Humboldt Street,Meserole Street,Humboldt Street,East Williamsburg,Brooklyn,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,12456,21,4924,4924,9848,26.4,4774,9874
40.638426,-73.951158,Rogers Avenue / Foster Avenue,Rogers Avenue,Foster Avenue,East Flatbush-Erasmus,Brooklyn,1,1,secondary,3.0,residential,2.0,90,25.8,13.9,22.9,6.0,0,1,6299,7,3292,3292,6584,26.4,4775,4059
40.633795,-74.011326,8th Avenue / 63rd Street,8th Avenue,63rd Street,Sunset Park (Central),Brooklyn,1,1,residential,2.0,residential,1.0,60,17.2,10.9,15.3,6.0,0,1,10990,24,4196,5163,9359,26.4,4776,6654
40.605074,-73.964352,Avenue R / East 8th Street,Avenue R,East 8th Street,Gravesend (East)-Homecrest,Brooklyn,2,2,residential,4.0,residential,2.0,60,16.0,23.0,32.3,6.0,0,1,3111,9,2487,2487,4974,26.4,4777,1279
40.59108,-73.97586,86th Street / Van Sicklen Street,86th Street,Van Sicklen Street,Gravesend (East)-Homecrest,Brooklyn,1,1,secondary,4.0,residential,1.0,90,23.0,17.0,24.9,6.0,0,1,4144,5,3078,3078,6156,26.4,4778,2574
40.818045,-73.922456,East 150th Street / Morris Avenue,East 150th Street,Morris Avenue,Melrose,Bronx,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,1,9923,2,4933,4933,9866,26.4,4779,9875
40.708412,-73.803276,Parsons Boulevard / 87th Road,Parsons Boulevard,87th Road,Jamaica Hills-Briarwood,Queens,1,1,tertiary,2.0,residential,2.0,60,23.3,10.9,11.2,8.1,0,1,11164,75,4687,5199,9887,26.4,4780,8454
40.765227,-73.931697,21st Street / Broadway,21st Street,Broadway,Old Astoria-Hallets Point,Queens,1,1,primary,4.0,secondary,2.0,90,23.9,17.0,24.3,8.1,0,1,2982,33,3013,2716,5728,26.4,4781,3337
40.741983,-73.946393,Skillman Avenue / 49th Avenue,Skillman Avenue,49th Avenue,Long Island City-Hunters Point,Queens,1,1,unclassified,2.0,unclassified,2.0,60,26.0,10.9,9.6,9.6,0,0,12335,2,5438,4419,9858,26.4,4782,9876
40.669611,-73.947739,Eastern Parkway / New York Avenue,Eastern Parkway,New York Avenue,Crown Heights (South),Brooklyn,2,1,primary,5.0,residential,2.0,90,25.7,20.1,22.9,6.0,0,0,5565,2,3126,3846,6972,26.3,4783,4060
40.819628,-73.946065,Edgecombe Avenue / West 139th Street,Edgecombe Avenue,West 139th Street,Harlem (North),Manhattan,1,1,tertiary,2.0,residential,2.0,60,23.3,10.9,11.2,8.1,0,1,11071,6,4670,5180,9850,26.3,4784,8455
40.644547,-74.010902,5th Avenue / 51st Street,5th Avenue,51st Street,Sunset Park (Central),Brooklyn,1,1,tertiary,2.0,residential,1.0,60,17.2,10.9,15.3,6.0,0,1,9267,83,4314,4786,9100,26.3,4785,6655
40.642866,-74.012649,5th Avenue / 54th Street,5th Avenue,54th Street,Sunset Park (West),Brooklyn,1,1,tertiary,2.0,residential,1.0,60,17.2,10.9,15.3,6.0,0,1,10943,106,4188,5153,9341,26.3,4786,6656
40.695813,-73.966393,Park Avenue / Hall Street,Park Avenue,Hall Street,Clinton Hill,Brooklyn,2,2,secondary,3.0,residential,2.0,90,25.8,19.9,45.9,6.0,0,1,460,6,1845,1663,3509,26.3,4787,1037
40.617862,-73.988067,65th Street / 19th Avenue,65th Street,19th Avenue,Bensonhurst,Brooklyn,1,1,secondary,4.0,residential,2.0,90,23.0,17.0,24.9,6.0,0,1,5025,1,2997,3325,6323,26.3,4788,2575
40.687507,-73.914642,Bushwick Avenue / Weirfield Street,Bushwick Avenue,Weirfield Street,Bushwick (East),Brooklyn,1,1,secondary,4.0,residential,2.0,90,23.0,17.0,24.9,6.0,0,0,5269,26,3056,3056,6112,26.3,4789,2576
40.621994,-73.99492,65th Street / 16th Avenue,65th Street,16th Avenue,Bensonhurst,Brooklyn,1,1,secondary,4.0,residential,2.0,90,23.0,17.0,24.9,6.0,0,1,5019,0,2996,3323,6319,26.3,4790,2577
40.644379,-73.975699,Church Avenue / East 5th Street,Church Avenue,East 5th Street,Kensington,Brooklyn,1,1,primary,4.0,residential,2.0,90,23.0,17.0,24.9,6.0,0,0,4768,42,2934,3611,6545,26.3,4791,2578
40.694768,-73.824806,Atlantic Avenue / 123rd Street,Atlantic Avenue,123rd Street,Richmond Hill,Queens,2,2,primary,4.0,residential,2.0,90,23.0,23.0,49.9,6.0,0,1,276,2,1727,1404,3131,26.3,4792,808
40.737911,-73.936826,Borden Avenue / 31st Street,Borden Avenue,31st Street,Sunnyside,Queens,2,2,secondary,5.0,unclassified,1.0,90,23.0,26.1,49.9,6.0,0,0,550,3,1713,1544,3257,26.3,4793,809
40.851732,-73.82717,Wilkinson Avenue / Amendola Place,Wilkinson Avenue,Amendola Place,Pelham Bay Park,Bronx,1,1,secondary,4.0,secondary,3.0,90,34.6,17.0,17.1,10.1,0,0,5229,5,3749,3047,6795,26.3,4794,6271
40.881507,-73.879353,East Gun Hill Road / Rochambeau Avenue,East Gun Hill Road,Rochambeau Avenue,Norwood,Bronx,1,1,primary,4.0,residential,2.0,90,23.0,17.0,24.9,6.0,0,1,3861,9,2994,3321,6315,26.3,4795,2579
40.859605,-73.907768,University Avenue / West 183rd Street,University Avenue,West 183rd Street,University Heights (South)-Morris Heights,Bronx,1,1,tertiary,4.0,residential,2.0,60,22.9,17.0,11.5,15.3,1,0,5241,5,3752,3383,7135,26.3,4796,8264
40.749572,-73.854799,43rd Avenue / 111th Street,43rd Avenue,111th Street,Corona,Queens,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,12261,3,5423,4407,9831,26.3,4797,9877
40.762824,-73.920285,35th Street / 31st Avenue,35th Street,31st Avenue,Astoria (Central),Queens,1,1,residential,2.0,residential,1.0,60,17.2,10.9,15.3,6.0,0,1,10600,40,4580,4129,8708,26.3,4798,6657
40.76207,-73.918681,37th Street / 31st Avenue,37th Street,31st Avenue,Astoria (Central),Queens,1,1,residential,2.0,residential,1.0,60,17.2,10.9,15.3,6.0,0,0,8370,54,4577,4126,8703,26.3,4799,6658
40.581758,-73.891449,Flatbush Avenue / Aviation Road,Flatbush Avenue,Aviation Road,Barren Island-Floyd Bennett Field,Brooklyn,3,2,primary,7.0,unclassified,4.0,90,23.0,32.1,49.9,12.0,0,0,0,0,1533,1533,3067,26.3,4800,810
40.644053,-73.957902,Flatbush Avenue / Cortelyou Road,Flatbush Avenue,Cortelyou Road,Flatbush,Brooklyn,1,1,primary,4.0,residential,2.0,90,23.0,17.0,24.9,6.0,0,1,3602,11,2915,3587,6501,26.2,4801,2580
40.86915,-73.922145,West 207th Street / Seaman Avenue,West 207th Street,Seaman Avenue,Inwood,Manhattan,1,1,tertiary,2.0,tertiary,2.0,60,26.0,10.9,9.6,9.6,0,1,8621,12,4636,5143,9779,26.2,4802,9878
40.585008,-73.826192,Beach Channel Drive / Beach 104th Street,Beach Channel Drive,Beach 104th Street,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,Queens,2,2,primary,5.0,residential,2.0,90,23.0,26.1,49.9,6.0,0,1,247,2,1708,1540,3249,26.2,4803,811
40.799959,-73.960522,Manhattan Avenue / West 108th Street,Manhattan Avenue,West 108th Street,Upper West Side-Manhattan Valley,Manhattan,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,12329,78,4901,4901,9803,26.2,4804,9879
40.616949,-74.027485,92nd Street / Fort Hamilton Parkway,92nd Street,Fort Hamilton Parkway,Bay Ridge,Brooklyn,1,1,secondary,3.0,secondary,2.0,90,32.0,13.9,18.7,8.9,0,1,4511,14,3531,3183,6714,26.2,4805,5320
40.644427,-73.948888,Nostrand Avenue / Cortelyou Road,Nostrand Avenue,Cortelyou Road,East Flatbush-Erasmus,Brooklyn,1,1,secondary,2.0,residential,2.0,90,34.3,10.9,17.2,7.3,0,1,7765,14,3600,4430,8030,26.2,4806,5806
40.675414,-73.871906,Pitkin Avenue / Euclid Avenue,Pitkin Avenue,Euclid Avenue,East New York-City Line,Brooklyn,1,1,tertiary,2.0,residential,2.0,60,23.3,10.9,11.2,8.1,0,0,10988,3,4654,5162,9816,26.2,4807,8456
40.646378,-73.970841,Coney Island Avenue / Church Avenue,Coney Island Avenue,Church Avenue,Kensington,Brooklyn,1,1,trunk,5.0,trunk,4.0,90,36.0,20.1,16.2,10.8,0,1,4413,26,3500,3500,7001,26.2,4808,6352
40.709725,-73.948655,Ten Eyck Street / Lorimer Street,Ten Eyck Street,Lorimer Street,East Williamsburg,Brooklyn,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,13730,26,5147,4640,9787,26.2,4809,9880
40.688913,-73.995002,Clinton Street / Amity Street,Clinton Street,Amity Street,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,Brooklyn,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,1,13687,85,5139,4633,9773,26.2,4810,9881
40.64366,-73.90067,Rockaway Parkway / Flatlands Avenue,Rockaway Parkway,Flatlands Avenue,Canarsie,Brooklyn,1,1,secondary,4.0,secondary,3.0,90,34.6,17.0,17.1,10.1,0,1,5599,4,3476,3476,6952,26.2,4811,6272
40.635493,-74.009557,60th Street / 8th Avenue,60th Street,8th Avenue,Sunset Park (East)-Borough Park (West),Brooklyn,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,1,9645,59,5404,4391,9795,26.2,4812,9882
40.839282,-73.886606,Southern Boulevard / East 175th Street,Southern Boulevard,East 175th Street,Crotona Park,Bronx,1,1,secondary,3.0,residential,2.0,90,25.8,13.9,22.9,6.0,0,1,4780,4,3258,3258,6517,26.2,4813,4061
40.817967,-73.918899,East 151st Street / Courtlandt Avenue,East 151st Street,Courtlandt Avenue,Melrose,Bronx,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,12290,5,4894,4894,9789,26.2,4814,9883
40.817902,-73.90516,Westchester Avenue / East 156th Street,Westchester Avenue,East 156th Street,Melrose,Bronx,2,1,secondary,3.0,residential,4.0,90,40.7,13.9,13.5,9.5,0,0,6474,6,4098,4098,8196,26.2,4815,7711
40.812859,-73.907253,East 149th Street / Wales Avenue,East 149th Street,Wales Avenue,Melrose,Bronx,1,1,secondary,4.0,residential,2.0,90,23.0,17.0,24.9,6.0,0,1,4721,5,2922,3596,6519,26.2,4816,2581
40.819527,-73.916201,Melrose Avenue / East 154th Street,Melrose Avenue,East 154th Street,Melrose,Bronx,1,1,secondary,2.0,residential,2.0,90,34.3,10.9,17.2,7.3,0,0,6613,7,3728,4135,7863,26.2,4817,5807
40.75388,-73.822803,Kissena Boulevard / Cherry Avenue,Kissena Boulevard,Cherry Avenue,Flushing-Willets Point,Queens,1,1,secondary,3.0,residential,2.0,90,25.8,13.9,22.9,6.0,0,0,4522,16,3186,3534,6721,26.2,4818,4062
40.749186,-73.900582,37th Avenue / 62nd Street,37th Avenue,62nd Street,Woodside,Queens,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,1,15379,21,4887,4887,9773,26.2,4819,9884
40.758547,-73.924854,34th Avenue / 34th Street,34th Avenue,34th Street,Astoria (Central),Queens,1,1,tertiary,2.0,residential,2.0,60,23.3,10.9,11.2,8.1,0,0,12126,15,4865,4865,9729,26.2,4820,8457
40.744065,-73.867684,Junction Boulevard / 46th Avenue,Junction Boulevard,46th Avenue,Elmhurst,Queens,1,1,secondary,2.0,residential,2.0,90,34.3,10.9,17.2,7.3,0,1,8398,22,3725,4132,7857,26.2,4821,5808
40.755889,-73.923709,35th Avenue / 37th Street,35th Avenue,37th Street,Astoria (Central),Queens,1,1,tertiary,2.0,residential,2.0,60,23.3,10.9,11.2,8.1,0,1,12072,25,4855,4855,9710,26.2,4822,8458
40.75169,-73.885613,81st Street / 35th Avenue,81st Street,35th Avenue,Jackson Heights,Queens,1,1,tertiary,2.0,residential,2.0,60,23.3,10.9,11.2,8.1,0,1,13291,2,5071,4572,9643,26.2,4823,8459
40.768855,-73.910942,Astoria Boulevard South / Steinway Street,Astoria Boulevard South,Steinway Street,Astoria (North)-Ditmars-Steinway,Queens,1,1,secondary,3.0,tertiary,2.0,90,29.5,13.9,20.3,6.0,0,1,4011,62,3739,3039,6778,26.2,4824,5039
40.757766,-73.783396,Northern Boulevard / Francis Lewis Boulevard,Northern Boulevard,Francis Lewis Boulevard,Auburndale,Queens,4,2,primary,8.0,primary,8.0,120,56.0,35.2,34.1,34.1,0,0,0,9,1382,1382,2765,26.2,4825,1249
40.601367,-73.760068,Rockaway Freeway / Ocean Crest Boulevard,Rockaway Freeway,Ocean Crest Boulevard,Far Rockaway-Bayswater,Queens,2,2,tertiary,4.0,residential,2.0,60,14.0,23.0,35.3,6.0,0,0,2315,0,2238,2483,4722,26.1,4826,1184
40.65114,-73.889995,Flatlands Avenue / Louisiana Avenue,Flatlands Avenue,Louisiana Avenue,Spring Creek-Starrett City,Brooklyn,2,2,secondary,6.0,residential,2.0,90,23.0,29.1,49.9,6.0,0,0,236,9,1701,1533,3234,26.1,4827,812
40.586552,-73.988445,Cropsey Avenue / 28th Avenue,Cropsey Avenue,28th Avenue,Gravesend (South),Brooklyn,2,2,secondary,4.0,residential,2.0,90,23.0,23.0,49.9,6.0,0,0,800,0,1661,1842,3503,26.1,4828,813
40.81839,-73.950866,West 135th Street / Convent Avenue,West 135th Street,Convent Avenue,Manhattanville-West Harlem,Manhattan,1,1,tertiary,2.0,tertiary,2.0,60,26.0,10.9,9.6,9.6,0,1,9652,6,4873,4873,9745,26.1,4829,9885
40.726281,-73.980333,Avenue B / East 9th Street,Avenue B,East 9th Street,East Village,Manhattan,1,1,tertiary,2.0,residential,2.0,60,23.3,10.9,11.2,8.1,0,0,9509,33,4841,4841,9681,26.1,4830,8460
40.855423,-73.930877,Wadsworth Avenue / West 190th Street,Wadsworth Avenue,West 190th Street,Washington Heights (North),Manhattan,1,1,tertiary,2.0,residential,2.0,60,23.3,10.9,11.2,8.1,0,0,10850,12,4628,5133,9761,26.1,4831,8461
40.745191,-73.970923,FDR Drive / East 37th Street,FDR Drive,East 37th Street,Murray Hill-Kips Bay,Manhattan,1,1,primary,2.0,secondary,1.0,90,17.2,10.9,29.5,31.8,1,0,0,12,1533,1533,3067,26.1,4832,1385
40.622139,-74.025663,5th Avenue / 85th Street,5th Avenue,85th Street,Bay Ridge,Brooklyn,1,1,tertiary,2.0,residential,1.0,60,17.2,10.9,15.3,6.0,0,1,7746,86,4425,4425,8851,26.1,4833,6659
40.604221,-73.991457,Bay Parkway / 82nd Street,Bay Parkway,82nd Street,Bensonhurst,Brooklyn,1,1,primary,4.0,residential,1.0,90,23.0,17.0,24.9,6.0,0,0,4678,0,2912,3583,6495,26.1,4834,2582
40.662174,-73.9537,Rogers Avenue / Lefferts Avenue,Rogers Avenue,Lefferts Avenue,Prospect Lefferts Gardens-Wingate,Brooklyn,1,1,secondary,2.0,residential,2.0,90,34.3,10.9,17.2,7.3,0,1,6553,32,3713,4119,7833,26.1,4835,5809
40.677431,-73.976616,6th Avenue / Saint Johns Place,6th Avenue,Saint Johns Place,Park Slope,Brooklyn,1,1,tertiary,2.0,residential,2.0,60,23.3,10.9,11.2,8.1,0,0,15037,12,4837,4837,9673,26.1,4836,8462
40.597926,-73.987192,86th Street / 25th Avenue,86th Street,25th Avenue,Gravesend (West),Brooklyn,1,1,secondary,2.0,residential,2.0,90,34.3,10.9,17.2,7.3,0,1,6538,11,3710,4115,7825,26.1,4837,5810
40.632299,-73.96678,Coney Island Avenue / Foster Avenue,Coney Island Avenue,Foster Avenue,Flatbush (West)-Ditmas Park-Parkville,Brooklyn,1,1,secondary,5.0,residential,2.0,90,25.7,20.1,22.9,6.0,0,1,3632,19,3244,3244,6488,26.1,4838,4063
40.707221,-73.952084,Hewes Street / South 5th Street,Hewes Street,South 5th Street,Williamsburg,Brooklyn,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,13629,34,5129,4624,9753,26.1,4839,9886
40.640528,-73.955662,Flatbush Avenue / Avenue D,Flatbush Avenue,Avenue D,Flatbush,Brooklyn,1,1,primary,4.0,residential,2.0,90,23.0,17.0,24.9,6.0,0,1,3569,19,2905,3574,6479,26.1,4840,2583
40.643636,-73.977453,Church Avenue / East 3rd Street,Church Avenue,East 3rd Street,Kensington,Brooklyn,1,1,primary,2.0,residential,2.0,90,32.0,10.9,18.7,6.5,0,0,7346,76,3515,4325,7840,26.1,4841,5321
40.680507,-73.928568,Malcolm X Boulevard / Chauncey Street,Malcolm X Boulevard,Chauncey Street,Bedford-Stuyvesant (East),Brooklyn,1,1,residential,3.0,residential,2.0,60,20.0,13.9,13.3,6.5,0,1,10591,14,4578,5078,9656,26.1,4842,7896
40.70196,-73.923879,Suydam Street / Knickerbocker Avenue,Suydam Street,Knickerbocker Avenue,Bushwick (West),Brooklyn,1,1,residential,2.0,residential,1.0,60,17.2,10.9,15.3,6.0,0,1,8214,22,4539,4092,8631,26.1,4843,6660
40.675355,-73.952768,Rogers Avenue / Saint Marks Avenue,Rogers Avenue,Saint Marks Avenue,Crown Heights (North),Brooklyn,1,1,secondary,2.0,residential,2.0,90,34.3,10.9,17.2,7.3,0,1,7570,13,3950,3561,7511,26.1,4844,5811
40.725152,-73.952597,Norman Avenue / Lorimer Street,Norman Avenue,Lorimer Street,Greenpoint,Brooklyn,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,12196,88,4877,4877,9755,26.1,4845,9887
40.856734,-73.902779,East 182nd Street / Morris Avenue,East 182nd Street,Morris Avenue,Fordham Heights,Bronx,1,1,residential,1.0,residential,1.0,60,26.0,7.8,9.6,9.6,0,1,10865,22,5136,4630,9767,26.1,4846,9888
40.84398,-73.913861,Townsend Avenue / East Mount Eden Avenue,Townsend Avenue,East Mount Eden Avenue,Mount Eden-Claremont (West),Bronx,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,1,9680,12,4879,4879,9758,26.1,4847,9889
40.835886,-73.883402,East 174th Street / Boone Avenue,East 174th Street,Boone Avenue,Crotona Park East,Bronx,1,1,secondary,3.0,residential,2.0,90,25.8,13.9,22.9,6.0,0,0,3646,1,3248,3248,6497,26.1,4848,4064
40.84766,-73.900979,Webster Avenue / East Tremont Avenue,Webster Avenue,East Tremont Avenue,Mount Hope,Bronx,1,1,primary,5.0,secondary,2.0,90,25.7,20.1,22.9,8.1,0,1,3032,2,3031,3031,6062,26.1,4849,4065
40.739878,-73.924329,Greenpoint Avenue / 48th Avenue,Greenpoint Avenue,48th Avenue,Sunnyside,Queens,1,1,primary,2.0,residential,2.0,90,32.0,10.9,18.7,6.5,0,1,6589,37,3722,3722,7444,26.1,4850,5322
40.714225,-73.816434,Main Street / Hoover Avenue,Main Street,Hoover Avenue,Jamaica Hills-Briarwood,Queens,2,2,secondary,6.0,residential,2.0,90,23.0,29.1,49.9,6.0,0,1,744,0,1635,2012,3648,26.0,4851,814
40.74301,-73.775588,Francis Lewis Boulevard / Horace Harding Expressway,Francis Lewis Boulevard,Horace Harding Expressway,Cunningham Park,Queens,2,2,primary,8.0,primary,4.0,120,36.0,35.2,58.8,8.1,0,1,0,1,1382,1533,2916,26.0,4852,333
40.724079,-73.978854,Avenue C / East 7th Street,Avenue C,East 7th Street,East Village,Manhattan,1,1,secondary,2.0,residential,1.0,90,23.0,10.9,24.9,6.0,0,0,3026,50,3029,3029,6058,26.0,4853,2584
40.842925,-73.936595,Audubon Avenue / West 172nd Street,Audubon Avenue,West 172nd Street,Washington Heights (South),Manhattan,1,1,tertiary,2.0,residential,2.0,60,23.3,10.9,11.2,8.1,0,1,11960,13,4835,4835,9669,26.0,4854,8463
40.846141,-73.934232,Audubon Avenue / West 177th Street,Audubon Avenue,West 177th Street,Washington Heights (South),Manhattan,1,1,tertiary,2.0,residential,2.0,60,23.3,10.9,11.2,8.1,0,1,10417,14,5041,4544,9585,26.0,4855,8464
40.629647,-74.010699,Fort Hamilton Parkway / 67th Street,Fort Hamilton Parkway,67th Street,Dyker Heights,Brooklyn,1,1,secondary,2.0,residential,1.0,90,23.0,10.9,24.9,6.0,0,1,3779,8,2969,3293,6262,26.0,4856,2585
40.691564,-73.969521,Vanderbilt Avenue / Willoughby Avenue,Vanderbilt Avenue,Willoughby Avenue,Clinton Hill,Brooklyn,1,1,secondary,2.0,living_street,1.0,90,23.0,10.9,24.9,6.0,0,0,3988,33,3032,3032,6063,26.0,4857,2586
40.59853,-73.959185,Avenue U / Homecrest Avenue,Avenue U,Homecrest Avenue,Gravesend (East)-Homecrest,Brooklyn,1,1,secondary,2.0,residential,1.0,90,23.0,10.9,24.9,6.0,0,1,4622,36,2898,3566,6463,26.0,4858,2587
40.676707,-73.977102,6th Avenue / Lincoln Place,6th Avenue,Lincoln Place,Park Slope,Brooklyn,1,1,tertiary,2.0,residential,2.0,60,23.3,10.9,11.2,8.1,0,0,13090,13,5036,4540,9576,26.0,4859,8465
40.59925,-73.985745,Stillwell Avenue / 25th Avenue,Stillwell Avenue,25th Avenue,Gravesend (West),Brooklyn,1,1,secondary,4.0,tertiary,2.0,90,23.7,17.0,24.4,6.0,0,1,5111,7,3018,3348,6366,26.0,4860,3269
40.671893,-73.895867,Pennsylvania Avenue / Pitkin Avenue,Pennsylvania Avenue,Pitkin Avenue,East New York (North),Brooklyn,1,1,primary,4.0,tertiary,2.0,90,23.0,17.0,24.9,6.0,0,1,3973,1,3028,3028,6055,26.0,4861,2588
40.645022,-73.974144,Church Avenue / Ocean Parkway,Church Avenue,Ocean Parkway,Kensington,Brooklyn,1,1,trunk,4.0,residential,2.0,90,23.0,17.0,24.9,6.0,0,1,3758,24,2963,3287,6249,26.0,4862,2589
40.686518,-73.967493,Greene Avenue / Clinton Avenue,Greene Avenue,Clinton Avenue,Clinton Hill,Brooklyn,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,10753,16,5113,4609,9722,26.0,4863,9890
40.632147,-73.95273,Bedford Avenue / Campus Road,Bedford Avenue,Campus Road,Flatbush,Brooklyn,1,1,secondary,2.0,residential,2.0,90,34.3,10.9,17.2,7.3,0,1,5859,7,3930,3543,7472,26.0,4864,5812
40.640976,-73.982337,14th Avenue / 36th Street,14th Avenue,36th Street,Borough Park,Brooklyn,1,1,secondary,2.0,residential,1.0,90,23.0,10.9,24.9,6.0,0,0,3747,14,2959,3283,6242,26.0,4865,2590
40.75302,-73.865405,102nd Street / 37th Avenue,102nd Street,37th Avenue,North Corona,Queens,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,1,13535,21,5113,4610,9723,26.0,4866,9891
40.752561,-73.929723,34th Street / 38th Avenue,34th Street,38th Avenue,Queensbridge-Ravenswood-Dutch Kills,Queens,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,12064,12,4853,4853,9707,26.0,4867,9892
40.748162,-73.854043,46th Avenue / 111th Street,46th Avenue,111th Street,Flushing Meadows-Corona Park,Queens,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,1,7524,5,4848,4848,9695,25.9,4868,9893
40.585917,-73.987923,Cropsey Avenue / Bay 49th Street,Cropsey Avenue,Bay 49th Street,Gravesend (South),Brooklyn,2,2,secondary,5.0,residential,2.0,90,23.0,26.1,49.9,6.0,0,1,778,0,1651,1831,3482,25.9,4869,815
40.821248,-73.909904,East 159th Street / Saint Ann's Avenue,East 159th Street,Saint Ann's Avenue,Melrose,Bronx,1,1,residential,2.0,residential,2.0,60,17.2,10.9,15.3,15.3,1,0,3103,5,3057,3057,6114,25.9,4870,6661
40.721677,-73.980605,Avenue C / East 3rd Street,Avenue C,East 3rd Street,East Village,Manhattan,1,1,secondary,2.0,residential,2.0,90,34.3,10.9,17.2,7.3,0,0,6415,28,3680,4082,7762,25.9,4871,5813
40.652947,-74.002159,5th Avenue / 36th Street,5th Avenue,36th Street,Green-Wood Cemetery,Brooklyn,1,1,tertiary,2.0,residential,2.0,60,23.3,10.9,11.2,8.1,0,1,10650,12,4589,5091,9680,25.9,4872,8466
40.652387,-74.002742,5th Avenue / 37th Street,5th Avenue,37th Street,Sunset Park (Central),Brooklyn,1,1,tertiary,2.0,residential,2.0,60,23.3,10.9,11.2,8.1,0,1,9327,33,4800,4800,9599,25.9,4873,8467
40.66582,-73.975854,Prospect Park West / 7th Street,Prospect Park West,7th Street,Park Slope,Brooklyn,1,1,tertiary,2.0,residential,1.0,60,17.2,10.9,15.3,6.0,0,1,5959,5,4390,4390,8780,25.9,4874,6662
40.681452,-73.946437,Macon Street / Marcy Avenue,Macon Street,Marcy Avenue,Bedford-Stuyvesant (West),Brooklyn,1,1,residential,2.0,residential,1.0,60,17.2,10.9,15.3,6.0,0,1,10259,39,4513,4069,8582,25.9,4875,6663
40.753637,-73.885948,81st Street / 34th Avenue,81st Street,34th Avenue,Jackson Heights,Queens,2,1,tertiary,2.0,living_street,2.0,60,20.0,10.9,13.3,13.1,0,1,6556,10,3714,3348,7062,25.9,4876,7897
40.75887,-73.930095,35th Avenue / 29th Street,35th Avenue,29th Street,Astoria (Central),Queens,1,1,tertiary,2.0,residential,1.0,60,17.2,10.9,15.3,6.0,0,0,9590,17,4380,4380,8760,25.9,4877,6664
40.707011,-73.946523,Montrose Avenue / Leonard Street,Montrose Avenue,Leonard Street,East Williamsburg,Brooklyn,1,1,residential,2.0,residential,2.0,60,26.0,10.9,9.6,9.6,0,0,10625,10,4584,5085,9670,25.9,4878,9894
40.673148,-73.896189,Pennsylvania Avenue / Glenmore Avenue,Pennsylvania Avenue,Glenmore Avenue,East New York (North),Brooklyn,1,1,primary,4.0,residential,2.0,90,23.0,17.0,24.9,6.0,0,1,4827,2,2949,3271,6220,25.9,4879,2591
40.652855,-73.945905,Linden Boulevard / East 34th Street,Linden Boulevard,East 34th Street,East Flatbush-Erasmus,Brooklyn,1,1,trunk,3.0,residential,2.0,90,23.0,13.9,24.9,6.0,0,1,5089,2,3013,3013,6026,25.9,4880,2592
40.672244,-73.961029,Classon Avenue / Lincoln Place,Classon Avenue,Lincoln Place,Prospect Heights,Brooklyn,1,1,tertiary,2.0,residential,2.0,60,23.3,10.9,11.2,8.1,0,0,11828,32,4810,4810,9621,25.9,4881,8468
